DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2019/02/21 23:49:44.80,37.85383,-121.80500,4.370,2.05,Md,39,130,5,0.08,NCSN,73144396
2019/02/22 07:41:58.23,40.33850,-124.31983,26.450,2.47,Md,30,202,4,0.12,NCSN,73144476
2019/02/23 01:50:24.36,35.50383,-118.37850,3.720,2.08,Md,5,183,20,0.00,NCSN,73144686
2019/02/23 05:38:46.12,41.02733,-123.80033,22.180,2.18,Md,25,53,18,0.11,NCSN,73144721
2019/02/23 09:39:28.34,38.82483,-122.76450,2.340,2.72,Md,70,42,1,0.06,NCSN,73144826
2019/02/23 18:12:32.79,40.32417,-124.48000,7.190,2.11,Md,25,249,17,0.13,NCSN,73144951
2019/02/23 23:50:34.93,40.04583,-120.79450,-0.500,2.22,Md,31,67,8,0.14,NCSN,73145026
2019/02/24 00:10:03.11,35.77867,-121.34267,3.910,2.45,Md,64,191,10,0.07,NCSN,73145031
2019/02/24 20:54:46.39,40.37783,-125.04733,16.210,2.99,ML,62,247,61,0.20,NCSN,73145311
2019/02/24 21:05:12.47,40.38817,-125.07166,11.080,4.08,Mw,84,238,63,0.20,NCSN,73145321
2019/02/25 04:58:48.19,36.61900,-121.16417,5.150,2.01,Md,34,73,5,0.08,NCSN,73145431
2019/02/25 10:31:30.66,37.40317,-119.06267,5.610,2.15,Md,32,79,11,0.06,NCSN,73145506
2019/02/25 13:11:57.20,38.83783,-122.83067,2.090,2.22,Md,44,68,0,0.04,NCSN,73145546
2019/02/25 13:55:14.27,40.64483,-121.81384,8.330,2.28,Md,23,64,24,0.15,NCSN,73145581
2019/02/25 14:30:45.17,38.94217,-122.68916,2.060,2.09,Md,41,184,2,0.07,NCSN,73145591
2019/02/25 16:02:18.79,38.82784,-122.81050,1.550,2.23,Md,56,29,0,0.04,NCSN,73145631
2019/02/25 18:31:35.10,36.23683,-120.81150,6.780,3.04,ML,86,57,3,0.12,NCSN,73145656
2019/02/25 23:20:26.24,40.48217,-124.20717,21.580,2.38,Md,24,73,8,0.08,NCSN,73145736
2019/02/26 10:24:36.02,39.98633,-122.61933,12.530,2.03,Md,10,115,7,0.08,NCSN,73145831
2019/02/26 13:24:26.26,36.65383,-121.27883,6.190,2.45,Md,54,54,6,0.07,NCSN,73145851
2019/02/26 23:10:55.81,38.78600,-122.77750,2.240,2.44,Md,42,80,1,0.07,NCSN,73145971
2019/02/27 00:50:22.17,37.57767,-118.85583,5.800,2.30,Md,31,100,3,0.03,NCSN,73145981
2019/02/27 06:52:19.86,38.78750,-122.77750,2.340,2.53,Md,62,45,1,0.08,NCSN,73146061
2019/02/27 12:44:12.13,35.46117,-118.46567,4.560,2.46,Md,8,159,32,0.08,NCSN,73146136
2019/02/27 19:46:06.12,38.81116,-122.81650,2.730,2.20,Md,54,26,1,0.05,NCSN,73146251
2019/02/28 03:00:33.44,38.83183,-122.80050,2.120,2.26,Md,52,37,1,0.06,NCSN,73146326
2019/02/28 05:25:55.09,35.82217,-121.07484,6.100,2.00,Md,46,92,2,0.05,NCSN,73146381
2019/02/28 05:41:49.50,38.36150,-122.17416,8.300,2.04,Md,47,48,10,0.15,NCSN,73146386
2019/02/28 05:52:03.53,38.83133,-122.84534,1.940,2.27,Md,56,70,1,0.04,NCSN,73146401
2019/02/28 11:45:16.64,40.37483,-124.96100,23.530,2.87,Md,23,280,54,0.17,NCSN,73146476
2019/02/28 13:33:27.47,38.81750,-122.78384,1.490,2.29,Md,55,33,1,0.05,NCSN,73146511
2019/02/28 18:56:58.22,38.78483,-122.75733,0.880,2.30,Md,47,39,2,0.06,NCSN,73146576
2019/03/01 04:27:08.07,40.33767,-124.11884,26.950,2.45,Md,23,58,9,0.10,NCSN,73146686
2019/03/01 12:07:22.33,36.15833,-120.73800,8.250,2.29,Md,62,68,6,0.07,NCSN,73146826
2019/03/01 21:42:02.86,36.68017,-121.30383,4.890,2.47,Md,55,55,8,0.06,NCSN,73146991
2019/03/01 21:44:13.80,36.03133,-120.59734,4.990,2.15,Md,58,82,6,0.06,NCSN,73146996
2019/03/02 04:15:56.86,36.71333,-119.36700,21.010,2.08,Md,13,169,43,0.08,NCSN,73147111
2019/03/02 05:02:06.90,35.08567,-118.37200,14.530,2.10,Md,7,98,33,0.13,NCSN,73147116
2019/03/02 05:55:56.60,40.29850,-124.52866,19.500,3.79,Mw,35,249,21,0.13,NCSN,73147131
2019/03/02 09:50:39.84,40.29333,-124.51500,19.890,2.70,Md,22,265,20,0.11,NCSN,73147171
2019/03/02 10:09:29.39,40.45767,-124.76600,24.650,2.84,Md,47,267,36,0.13,NCSN,73147176
2019/03/02 18:45:14.71,38.84133,-122.82333,1.850,2.02,Md,55,45,1,0.04,NCSN,73147306
2019/03/02 20:36:43.85,35.79850,-120.34834,10.240,2.87,Md,73,62,3,0.06,NCSN,73147341
2019/03/02 20:56:02.23,36.19750,-121.89384,16.110,2.15,Md,21,250,12,0.07,NCSN,73147351
2019/03/03 15:04:08.22,38.89517,-122.68017,3.430,3.09,ML,74,59,5,0.08,NCSN,73147611
2019/03/03 15:44:17.37,40.41067,-125.29550,23.400,2.82,Md,37,275,82,0.27,NCSN,73147626
2019/03/04 07:50:55.04,37.02817,-121.10284,10.420,2.08,Md,48,92,7,0.07,NCSN,73147796
2019/03/04 08:03:41.45,37.21883,-122.01733,8.470,2.09,Md,64,77,4,0.13,NCSN,73147801
2019/03/04 20:53:00.83,38.81700,-122.81717,2.520,2.17,Md,58,31,1,0.07,NCSN,73148016
2019/03/05 09:25:53.71,40.41933,-125.65266,10.240,2.55,Md,22,301,112,0.27,NCSN,73148206
2019/03/05 10:23:27.51,39.70933,-120.62850,-1.090,2.19,Md,24,77,18,0.17,NCSN,73148221
2019/03/06 01:58:01.43,35.33750,-118.55050,9.480,2.11,Md,7,192,17,0.06,NCSN,73148521
2019/03/06 08:14:02.82,37.60200,-121.60484,1.330,2.37,Md,61,49,10,0.13,NCSN,73148601
2019/03/06 15:25:32.79,36.59917,-121.20184,2.760,2.13,Md,43,99,4,0.07,NCSN,73148691
2019/03/07 13:13:56.38,40.36583,-123.48367,32.580,2.67,ML,63,23,15,0.14,NCSN,73149161
2019/03/07 13:22:02.51,36.68983,-121.29266,5.350,2.29,Md,44,110,9,0.07,NCSN,73149166
2019/03/08 13:46:19.41,35.05067,-119.55183,16.180,2.35,Md,8,115,16,0.17,NCSN,73149481
2019/03/08 16:21:55.71,40.44867,-125.75633,8.740,2.87,ML,26,285,120,0.22,NCSN,73149496
2019/03/08 18:55:37.86,41.56783,-118.74133,0.920,3.34,ML,21,190,97,0.22,NCSN,73149556
2019/03/08 22:55:56.92,38.83000,-122.79183,1.890,2.95,ML,72,33,1,0.05,NCSN,73149626
2019/03/09 03:17:38.76,40.32483,-121.99150,-0.840,2.17,Md,23,56,16,0.23,NCSN,73149746
2019/03/09 06:41:32.25,37.81133,-122.19883,8.270,2.82,Md,99,30,3,0.08,NCSN,73149761
2019/03/09 14:57:44.71,34.51933,-120.52200,2.170,2.06,Md,8,278,20,0.24,NCSN,73149861
2019/03/09 17:53:14.79,40.33733,-124.35900,16.070,2.29,Md,22,201,6,0.08,NCSN,73149896
2019/03/09 20:04:17.40,36.82700,-121.55383,6.000,2.36,Md,52,53,4,0.07,NCSN,73149946
2019/03/09 20:32:49.37,40.32017,-124.48634,9.530,2.20,Md,20,280,13,0.14,NCSN,73149971
2019/03/10 03:24:59.64,38.81917,-122.80417,1.850,2.18,Md,60,51,1,0.05,NCSN,73150051
2019/03/10 08:00:49.92,38.82033,-122.76167,1.860,2.26,Md,55,46,1,0.05,NCSN,73150101
2019/03/10 12:39:06.90,38.01500,-122.09467,16.080,2.43,Md,82,46,4,0.13,NCSN,73150196
2019/03/10 22:26:48.56,38.80783,-122.81617,2.150,2.61,Md,58,21,1,0.04,NCSN,73150321
2019/03/11 08:27:59.04,38.81067,-122.82684,1.700,2.67,Md,56,33,0,0.04,NCSN,73150546
2019/03/11 08:28:14.81,38.81000,-122.82784,2.020,2.63,Md,37,47,0,0.05,NCSN,73150551
2019/03/11 09:32:40.55,38.75500,-122.72317,1.660,2.14,Md,54,37,1,0.07,NCSN,73150626
2019/03/11 11:39:53.99,40.57500,-122.15517,21.370,2.67,Md,30,59,7,0.13,NCSN,73150686
2019/03/12 05:16:00.54,37.80350,-121.96783,11.210,2.69,Md,103,58,4,0.09,NCSN,73150936
2019/03/12 05:21:10.34,37.23117,-121.61100,6.750,2.54,Md,95,35,6,0.07,NCSN,73150941
2019/03/13 10:21:26.84,34.74317,-119.26234,3.860,2.50,Md,6,245,26,0.03,NCSN,73151531
2019/03/13 10:37:12.92,39.90617,-120.04366,5.920,2.38,Md,17,173,27,0.19,NCSN,73151536
2019/03/13 21:11:06.49,38.82667,-122.81384,1.820,2.01,Md,47,42,0,0.04,NCSN,73151741
2019/03/14 09:23:31.46,40.32767,-124.45050,9.050,2.25,Md,14,277,10,0.07,NCSN,73151961
2019/03/14 10:46:03.81,36.79550,-121.41766,5.110,2.03,Md,44,99,4,0.08,NCSN,73151981
2019/03/14 16:32:13.94,40.40833,-124.25950,27.520,2.16,Md,28,111,9,0.09,NCSN,73152031
2019/03/14 21:12:35.11,38.79417,-122.77950,-0.500,2.49,Md,42,72,1,0.05,NCSN,73152086
2019/03/15 14:55:10.32,39.58467,-120.45567,-1.390,2.82,Md,31,67,21,0.09,NCSN,73152386
2019/03/16 01:29:52.78,37.66633,-122.50417,9.380,2.51,Md,90,97,4,0.06,NCSN,73152626
2019/03/16 12:49:28.73,36.63517,-121.25550,8.700,2.68,Md,78,77,6,0.07,NCSN,73152771
2019/03/16 14:54:45.98,39.60900,-120.04350,-1.470,2.91,Md,25,116,7,0.25,NCSN,73152811
2019/03/16 17:24:26.09,38.81917,-122.80583,3.040,2.57,Md,56,22,1,0.05,NCSN,73152881
2019/03/16 22:20:20.76,39.13650,-123.59617,4.800,2.38,Md,44,126,15,0.08,NCSN,73152966
2019/03/16 23:32:09.54,37.39900,-118.89300,0.590,2.98,ML,38,64,22,0.04,NCSN,73153031
2019/03/17 08:17:11.10,40.34950,-124.43134,27.030,2.13,Md,24,249,10,0.16,NCSN,73153231
2019/03/18 01:45:40.06,36.61867,-121.15967,5.950,2.09,Md,37,118,5,0.09,NCSN,73153501
2019/03/18 09:14:54.71,40.32333,-125.09000,12.210,2.49,Md,30,298,64,0.29,NCSN,73153701
2019/03/18 14:01:36.16,40.51867,-124.22217,11.260,2.28,Md,27,110,7,0.11,NCSN,73153771
2019/03/18 14:11:06.89,38.70550,-118.47083,7.450,2.51,Md,31,213,38,0.08,NCSN,73153776
2019/03/18 15:44:20.92,39.84683,-120.11034,7.410,2.31,Md,8,306,70,0.09,NCSN,73153816
2019/03/18 18:56:53.09,37.61750,-118.85450,7.380,2.76,Md,36,121,1,0.05,NCSN,73153846
2019/03/18 20:27:56.94,38.53967,-122.52766,6.260,2.21,Md,50,113,6,0.10,NCSN,73153891
2019/03/18 22:35:56.80,35.20016,-120.74783,7.460,2.52,Md,64,79,4,0.08,NCSN,73153936
2019/03/18 23:36:26.02,40.11717,-123.76850,22.500,2.09,Md,25,64,2,0.10,NCSN,73153956
2019/03/19 01:34:57.56,36.10433,-117.91666,9.670,2.28,Md,7,163,40,0.04,NCSN,73153991
2019/03/19 08:10:40.11,38.07883,-118.09067,2.460,2.19,Md,25,213,41,0.05,NCSN,73154116
2019/03/19 10:18:44.76,37.37033,-121.73167,6.200,2.28,Md,88,33,3,0.08,NCSN,73154156
2019/03/19 16:27:27.43,40.37867,-124.80800,13.310,2.82,Md,56,250,41,0.12,NCSN,73154246
2019/03/20 19:30:01.78,35.97150,-117.99950,5.330,2.84,Md,10,67,17,0.06,NCSN,73154691
2019/03/21 06:31:39.54,34.74583,-118.95750,12.930,2.02,Md,6,199,66,0.02,NCSN,73154896
2019/03/21 08:08:11.36,38.82850,-122.75150,1.010,2.06,Md,63,69,1,0.07,NCSN,73154921
2019/03/21 13:51:36.84,38.77733,-122.71967,1.490,2.45,Md,69,33,1,0.07,NCSN,73155001
2019/03/21 19:36:00.06,40.34033,-124.54150,25.300,2.33,Md,22,266,18,0.13,NCSN,73155116
2019/03/22 06:20:48.80,36.47750,-120.99617,7.760,2.14,Md,51,135,6,0.09,NCSN,73154830
2019/03/22 17:55:27.93,40.39867,-124.35516,29.830,2.69,Md,30,194,9,0.13,NCSN,73155005
2019/03/23 13:24:21.99,39.73050,-122.64633,14.280,2.01,Md,17,100,6,0.06,NCSN,73155260
2019/03/23 15:31:04.96,37.63467,-119.05083,0.120,2.24,Md,27,75,2,0.05,NCSN,73155300
2019/03/23 17:19:23.11,36.03683,-118.33916,13.480,2.48,Md,6,88,39,0.02,NCSN,73155325
2019/03/23 18:20:07.89,40.34117,-124.43017,18.020,3.04,ML,39,250,9,0.13,NCSN,73155340
2019/03/23 20:30:28.54,35.73250,-120.27917,12.120,2.21,Md,61,49,5,0.09,NCSN,73155385
2019/03/24 09:46:57.74,37.63033,-118.80817,0.390,2.00,Md,27,59,3,0.11,NCSN,73155630
2019/03/24 11:32:02.01,40.41900,-125.13717,6.860,4.35,Mw,80,248,68,0.21,NCSN,73155640
2019/03/24 19:55:33.64,37.63500,-119.05133,0.380,2.12,Md,30,75,2,0.06,NCSN,73156185
2019/03/25 04:43:13.41,36.64400,-121.14233,9.680,2.17,Md,48,97,9,0.13,NCSN,73155870
2019/03/25 15:39:56.22,40.27100,-121.37267,4.360,2.14,Md,13,114,15,0.05,NCSN,73156080
2019/03/25 17:39:41.68,35.31233,-118.56184,6.210,2.12,Md,8,163,15,0.08,NCSN,73156195
2019/03/25 19:55:23.19,37.63433,-119.05100,0.050,2.11,Md,33,76,2,0.06,NCSN,73156235
2019/03/25 20:54:25.70,38.82050,-122.79366,3.490,2.27,Md,68,23,1,0.05,NCSN,73156280
2019/03/26 05:57:35.82,37.23600,-121.61950,5.400,2.89,Md,101,33,5,0.08,NCSN,73156445
2019/03/26 06:41:10.52,38.78550,-122.76217,0.670,2.14,Md,60,44,2,0.08,NCSN,73156455
2019/03/26 08:05:22.64,38.80450,-122.82650,1.710,2.62,Md,54,25,1,0.09,NCSN,73156490
2019/03/26 11:19:09.69,36.86200,-121.30983,6.700,2.47,Md,63,85,8,0.07,NCSN,73156500
2019/03/26 12:51:46.71,40.46700,-124.74683,25.670,2.68,Md,35,266,35,0.17,NCSN,73156540
2019/03/26 14:04:45.03,36.86033,-121.30666,6.380,2.06,Md,46,101,8,0.08,NCSN,73156570
2019/03/26 14:13:13.95,40.29350,-124.38950,16.600,2.40,Md,23,246,4,0.11,NCSN,73156575
2019/03/26 22:16:04.62,36.78100,-121.50900,6.250,2.52,Md,62,49,3,0.09,NCSN,73156865
2019/03/27 01:37:18.36,40.51000,-124.21450,20.290,2.31,Md,34,108,11,0.13,NCSN,73156905
2019/03/27 02:58:06.59,40.37967,-124.60083,24.050,2.58,Md,22,288,24,0.10,NCSN,73156935
2019/03/27 03:29:27.20,37.94950,-122.00066,14.750,2.26,Md,90,50,7,0.12,NCSN,73156945
2019/03/27 10:37:51.05,36.86083,-121.30917,6.020,2.25,Md,51,85,8,0.08,NCSN,73157020
2019/03/27 11:27:07.38,38.09117,-122.41333,10.940,2.79,Md,113,35,8,0.14,NCSN,73157025
2019/03/27 11:27:30.26,38.09000,-122.41666,10.410,2.55,Md,81,35,8,0.12,NCSN,73157030
2019/03/27 17:14:34.43,35.32767,-118.53717,10.930,2.67,Md,13,91,17,0.06,NCSN,73157135
2019/03/27 18:43:20.27,40.33567,-124.42717,20.120,2.45,Md,22,250,9,0.09,NCSN,73157155
2019/03/27 20:26:08.78,40.34100,-124.18667,32.010,2.05,Md,20,72,6,0.09,NCSN,73157220
2019/03/27 22:43:45.91,37.24067,-121.62566,4.120,2.27,Md,67,52,5,0.06,NCSN,73157265
2019/03/27 22:44:18.00,37.24050,-121.62566,4.500,2.46,Md,71,52,5,0.07,NCSN,73157270
2019/03/28 06:34:14.48,38.78433,-122.77350,1.360,2.98,Md,71,45,2,0.08,NCSN,73157425
2019/03/28 07:33:58.73,38.78483,-122.77300,2.250,2.25,Md,65,44,2,0.08,NCSN,73157450
2019/03/28 07:59:07.32,38.78600,-122.77433,2.140,2.59,Md,64,45,1,0.08,NCSN,73157475
2019/03/28 16:14:04.67,38.84250,-122.83600,1.920,2.13,Md,54,72,0,0.05,NCSN,73157670
2019/03/29 04:55:25.89,40.42883,-124.46550,27.800,4.19,Mw,37,238,12,0.18,NCSN,73157855
2019/03/29 10:47:16.60,34.71000,-120.37150,-0.150,2.71,Md,6,129,7,0.33,NCSN,73157965
2019/03/30 00:34:18.09,38.06517,-122.26817,7.580,2.86,Md,144,41,1,0.20,NCSN,73158310
2019/03/30 09:55:44.44,38.37700,-122.24733,11.880,2.61,Md,104,56,8,0.19,NCSN,73158470
2019/03/30 12:36:08.39,39.66367,-121.73016,21.400,2.70,Md,24,62,23,0.24,NCSN,73158505
2019/03/31 10:37:33.33,35.59067,-118.14050,12.040,2.01,Md,5,248,15,0.08,NCSN,73158890
2019/03/31 10:38:27.27,34.95984,-119.30517,-0.760,2.59,Md,8,122,10,0.25,NCSN,73158895
2019/03/31 11:15:17.16,36.07833,-117.89733,2.490,2.44,Md,15,107,13,0.10,NCSN,73158925
2019/03/31 23:29:10.44,39.04200,-123.08567,-0.650,2.51,Md,57,84,5,0.09,NCSN,73159100
2019/04/01 09:20:56.67,39.48734,-120.31050,-1.460,2.36,Md,12,101,15,0.17,NCSN,73159280
2019/04/01 14:43:27.16,39.06633,-118.89833,-1.940,3.61,Mw,45,189,61,0.75,NCSN,73159375
2019/04/01 22:31:25.95,37.43633,-121.78484,4.610,2.09,Md,70,33,5,0.04,NCSN,73159640
2019/04/02 16:03:17.91,36.05684,-117.95067,3.800,2.38,Md,6,243,64,0.22,NCSN,73159995
2019/04/02 17:41:39.96,36.76217,-121.46317,6.070,2.11,Md,54,50,1,0.16,NCSN,73160010
2019/04/03 12:08:54.85,38.09083,-122.40884,11.520,2.47,Md,94,35,9,0.11,NCSN,73160480
2019/04/04 03:38:50.73,37.41033,-119.01366,3.920,2.18,Md,20,228,21,0.04,NCSN,73160740
2019/04/04 10:41:17.61,38.08033,-118.83383,5.670,2.00,Md,26,107,6,0.06,NCSN,73160910
2019/04/04 11:50:41.21,34.57950,-119.14017,-0.010,2.52,Md,15,136,47,0.25,NCSN,73160925
2019/04/04 13:12:43.51,35.72283,-121.30133,7.380,2.30,Md,52,191,3,0.15,NCSN,73160955
2019/04/04 20:50:21.39,36.57050,-121.11867,8.580,2.98,ML,78,66,5,0.08,NCSN,73161090
2019/04/05 04:07:34.69,40.31700,-123.51767,29.670,2.01,Md,34,46,19,0.10,NCSN,73161260
2019/04/05 06:25:24.04,40.78717,-123.50883,20.860,2.01,Md,19,101,21,0.14,NCSN,73161300
2019/04/05 07:49:03.41,36.83050,-118.25367,6.890,2.06,Md,13,346,64,0.05,NCSN,73161315
2019/04/05 17:52:32.57,35.86100,-120.41267,8.410,3.50,Mw,93,42,3,0.06,NCSN,73161470
2019/04/05 22:22:33.82,38.78683,-122.75967,1.320,2.84,Md,81,35,2,0.08,NCSN,73161580
2019/04/05 22:22:58.65,38.80150,-122.76100,-0.880,2.01,Md,30,91,2,0.09,NCSN,73161565
2019/04/05 22:23:12.20,38.79300,-122.76783,0.030,2.08,Md,38,70,2,0.08,NCSN,73161575
2019/04/05 22:28:29.74,35.96450,-120.52000,10.870,2.07,Md,67,50,2,0.05,NCSN,73161595
2019/04/06 06:39:28.25,38.77383,-122.71667,1.650,2.21,Md,56,39,1,0.08,NCSN,73161740
2019/04/06 10:23:28.72,35.72450,-121.34184,5.850,2.11,Md,50,211,7,0.10,NCSN,73161800
2019/04/06 10:58:58.57,35.70083,-121.33717,7.910,2.32,Md,56,198,6,0.21,NCSN,73161810
2019/04/07 13:33:13.50,34.74617,-119.99100,5.820,2.48,Md,5,126,2,0.04,NCSN,73162195
2019/04/07 22:37:06.18,36.60733,-121.21333,5.690,2.20,Md,56,46,5,0.07,NCSN,73162325
2019/04/08 01:08:32.48,38.82217,-122.84967,1.870,2.11,Md,63,57,1,0.07,NCSN,73162370
2019/04/08 03:47:00.67,40.30967,-124.41500,18.280,2.56,Md,30,250,7,0.12,NCSN,73162425
2019/04/08 04:24:03.22,36.62200,-121.98867,11.780,2.02,Md,42,204,7,0.10,NCSN,73162450
2019/04/08 05:46:29.39,38.82933,-122.86617,3.130,2.34,Md,61,51,1,0.07,NCSN,73162490
2019/04/08 05:46:32.23,38.83067,-122.86600,2.740,2.24,Md,18,67,1,0.03,NCSN,71110294
2019/04/08 05:47:12.61,38.83017,-122.86250,3.110,2.11,Md,58,58,1,0.07,NCSN,73162495
2019/04/08 20:26:36.04,38.97417,-123.10883,-0.650,2.36,Md,44,121,20,0.13,NCSN,73162730
2019/04/09 01:50:35.39,38.83300,-122.79583,2.050,2.18,Md,58,40,1,0.05,NCSN,73162835
2019/04/09 23:00:57.59,40.30667,-124.59500,18.180,2.70,Md,31,262,22,0.13,NCSN,73163280
2019/04/10 00:40:36.76,38.83317,-122.87900,2.520,2.06,Md,55,44,1,0.07,NCSN,73163345
2019/04/11 06:51:43.92,38.83850,-122.83033,2.010,2.08,Md,58,62,0,0.05,NCSN,73163875
2019/04/11 07:23:37.63,38.83783,-122.83000,2.320,2.30,Md,66,61,0,0.06,NCSN,73163910
2019/04/11 16:28:08.43,39.98500,-119.55250,9.690,2.67,Md,8,206,34,0.11,NCSN,73164095
2019/04/11 20:10:59.47,37.10433,-121.49167,-0.300,3.12,Mw,79,48,4,0.10,NCSN,73164200
2019/04/12 04:39:33.56,36.47900,-120.49067,8.730,2.29,Md,60,94,19,0.17,NCSN,73164405
2019/04/12 12:37:35.24,37.47017,-118.97317,10.350,2.05,Md,28,119,16,0.05,NCSN,73164605
2019/04/12 17:25:04.15,39.28783,-123.22417,-0.490,2.05,Md,30,83,11,0.13,NCSN,73164725
2019/04/12 19:43:23.81,35.27083,-118.63116,8.350,2.46,Md,9,156,7,0.06,NCSN,73164780
2019/04/12 19:59:29.28,36.26883,-118.52367,4.590,2.43,Md,6,248,23,2.17,NCSN,73164795
2019/04/12 21:58:03.83,38.81116,-122.82017,1.710,3.08,ML,70,22,1,0.07,NCSN,73164840
2019/04/12 21:58:29.55,38.80700,-122.82417,2.380,2.34,Md,42,51,0,0.06,NCSN,73164825
2019/04/12 23:10:29.22,38.82117,-122.85300,2.590,2.05,Md,53,54,1,0.07,NCSN,73164945
2019/04/13 12:52:13.65,36.45350,-120.65217,15.600,2.45,Md,71,90,26,0.19,NCSN,73165235
2019/04/13 13:45:34.80,36.43800,-120.66666,15.470,2.18,Md,50,159,24,0.18,NCSN,73165250
2019/04/13 13:56:35.23,40.43600,-121.98766,13.780,2.58,Md,27,43,16,0.10,NCSN,73165255
2019/04/13 15:44:26.89,37.86550,-122.24450,11.290,2.87,Md,125,23,1,0.10,NCSN,73165280
2019/04/13 18:59:21.28,37.01400,-121.79850,13.300,2.92,Md,95,76,3,0.16,NCSN,73165370
2019/04/13 19:35:45.78,37.77950,-122.18450,4.890,2.63,Md,90,25,1,0.10,NCSN,73165380
2019/04/13 21:37:29.68,40.24434,-124.17917,10.670,2.38,Md,30,104,1,0.14,NCSN,73165425
2019/04/14 13:51:27.25,34.90233,-118.90350,32.540,2.81,Md,8,114,20,0.17,NCSN,73165715
2019/04/14 17:58:54.03,36.59417,-121.19434,5.260,2.71,Md,70,48,3,0.07,NCSN,73165785
2019/04/15 00:01:48.60,34.85850,-120.57784,0.420,2.40,Md,18,181,22,0.31,NCSN,73165905
2019/04/15 01:17:03.31,36.49817,-121.07484,3.500,2.12,Md,44,105,9,0.07,NCSN,73165930
2019/04/15 02:37:29.86,40.63367,-124.86784,19.970,2.55,Md,28,280,48,0.15,NCSN,73165970
2019/04/15 03:34:02.87,36.64983,-121.27350,9.710,2.24,Md,56,64,6,0.11,NCSN,73166000
2019/04/15 05:58:13.53,40.32983,-125.07217,-0.240,2.67,Md,26,293,62,0.28,NCSN,73166105
2019/04/15 11:54:03.18,38.81483,-122.79916,1.240,4.12,Mw,89,19,1,0.09,NCSN,73166265
2019/04/15 12:05:27.48,38.84617,-122.81883,0.500,2.00,Md,49,41,1,0.04,NCSN,73166370
2019/04/15 12:20:25.41,37.38000,-118.53883,10.170,2.52,Md,34,70,10,0.11,NCSN,73166470
2019/04/15 14:19:16.57,37.38433,-118.53717,8.720,2.89,Md,34,84,4,0.05,NCSN,73166590
2019/04/15 15:18:47.59,38.83633,-122.80650,1.220,2.20,Md,60,27,1,0.04,NCSN,73166655
2019/04/15 15:58:47.90,37.38233,-118.53850,9.040,3.29,Mw,39,62,4,0.06,NCSN,73166680
2019/04/15 17:55:57.97,37.38233,-118.53817,9.350,3.84,Mw,41,60,4,0.07,NCSN,73166830
2019/04/15 18:24:08.34,37.38133,-118.53683,9.100,2.03,Md,23,157,4,0.04,NCSN,73166880
2019/04/15 19:04:36.99,37.38200,-118.53867,9.390,2.23,Md,36,62,4,0.08,NCSN,73166930
2019/04/15 19:37:00.71,40.40483,-125.29950,20.720,2.80,Md,25,301,82,0.29,NCSN,73166965
2019/04/15 22:39:17.59,37.38167,-118.53950,9.600,2.10,Mh,7,117,4,0.01,NCSN,73167075
2019/04/16 01:09:44.37,37.38250,-118.53900,9.220,2.67,Md,29,61,4,0.06,NCSN,73167120
2019/04/16 01:23:14.05,38.80800,-122.80200,1.740,2.08,Md,66,25,1,0.07,NCSN,73167135
2019/04/16 08:26:10.65,38.81350,-122.79933,0.430,2.18,Md,62,24,1,0.07,NCSN,73167250
2019/04/16 13:26:57.88,35.06050,-119.03367,17.020,2.88,ML,15,102,20,0.12,NCSN,73167370
2019/04/17 05:11:43.12,37.30416,-122.08234,6.240,2.18,Md,75,75,3,0.08,NCSN,73167740
2019/04/17 11:47:05.42,35.40017,-117.84350,7.410,2.34,Md,5,226,46,0.02,NCSN,73167875
2019/04/17 12:08:06.38,36.84117,-121.56800,5.040,2.83,ML,70,40,3,0.13,NCSN,73167895
2019/04/17 12:39:02.56,37.66467,-122.52850,7.490,2.02,Md,69,112,6,0.09,NCSN,73167905
2019/04/17 14:01:48.32,38.60400,-118.45350,5.950,2.24,Md,20,212,39,0.14,NCSN,73167935
2019/04/17 17:36:17.63,39.65033,-123.72617,8.810,2.10,Md,19,172,13,0.13,NCSN,73167995
2019/04/17 18:26:13.33,38.81733,-122.79283,3.740,2.46,Md,62,24,1,0.06,NCSN,73168015
2019/04/17 21:51:28.99,37.29850,-118.30867,12.470,2.54,Md,30,131,8,0.04,NCSN,73168085
2019/04/17 21:57:19.61,40.40600,-125.26917,23.410,2.70,Md,29,285,80,0.28,NCSN,73168090
2019/04/18 01:01:58.41,35.34383,-118.51334,9.280,2.05,Md,7,167,20,0.03,NCSN,73168125
2019/04/18 03:15:15.58,35.92867,-120.47600,9.640,2.97,Md,67,71,2,0.06,NCSN,73168145
2019/04/18 08:24:57.48,38.80267,-122.81050,3.620,2.08,Md,69,24,1,0.06,NCSN,73168270
2019/04/18 12:54:16.83,35.12483,-118.28316,7.420,2.14,Md,11,151,39,0.08,NCSN,73168375
2019/04/18 15:30:58.10,38.38233,-122.41783,10.200,2.00,Md,49,79,5,0.10,NCSN,73168410
2019/04/18 16:31:54.12,36.01433,-120.94566,6.330,2.01,Md,58,37,5,0.11,NCSN,73168420
2019/04/18 19:15:43.79,37.38683,-118.54017,8.040,2.07,Md,28,89,4,0.06,NCSN,73168485
2019/04/18 21:35:29.41,37.16750,-122.35150,13.530,2.83,Md,92,189,3,0.19,NCSN,73168515
